Date,Open,Low,High,Close,Volume
2011.05.19,1.42473,1.43246,1.42058,1.43116,36262
2011.05.20,1.43117,1.43451,1.41321,1.41573,35789
2011.05.23,1.41318,1.41429,1.39692,1.4047,39064
2011.05.24,1.40461,1.41327,1.4002,1.40984,38990
2011.05.25,1.40991,1.41177,1.4013,1.40872,51666
2011.05.26,1.40873,1.42062,1.40674,1.41429,121714
2011.05.27,1.41428,1.43216,1.41242,1.4316,94845
2011.05.28,1.4315,1.43173,1.4315,1.43173,11
2011.05.30,1.43099,1.43099,1.42567,1.42812,54619
2011.05.31,1.42811,1.44236,1.42784,1.4396,76097
2011.06.01,1.43956,1.44579,1.43203,1.43281,80331
2011.06.02,1.43279,1.45121,1.43075,1.4491,73510
2011.06.03,1.44909,1.4642,1.44524,1.46327,57471
2011.06.06,1.46269,1.46571,1.4557,1.45749,68063
2011.06.07,1.45748,1.46955,1.45634,1.46896,60108
2011.06.08,1.46924,1.46941,1.4564,1.45827,57473
2011.06.09,1.45825,1.46455,1.44775,1.45089,48273
2011.06.10,1.45092,1.45501,1.43223,1.43468,49879
2011.06.11,1.43467,1.43468,1.43458,1.43458,6
2011.06.13,1.4327,1.44295,1.43208,1.44123,79896
2011.06.14,1.44125,1.44971,1.43785,1.44402,74385
2011.06.15,1.444,1.44506,1.4156,1.41785,75354
2011.06.16,1.41789,1.42184,1.40731,1.42077,99176
2011.06.17,1.4207,1.43382,1.41274,1.42858,84696
2011.06.20,1.42747,1.43265,1.4191,1.43033,79285
2011.06.21,1.43032,1.4422,1.43028,1.44107,79592
2011.06.22,1.44122,1.44407,1.4341,1.43555,84309
2011.06.23,1.43545,1.43567,1.41265,1.42554,82803
2011.06.24,1.42555,1.43055,1.41416,1.41879,80219
2011.06.25,1.41883,1.41911,1.41865,1.41865,10
2011.06.27,1.41875,1.42924,1.41023,1.42864,81246
2011.06.28,1.42867,1.43959,1.42366,1.43701,79790
2011.06.29,1.43702,1.44466,1.4338,1.44339,70571
2011.06.30,1.44342,1.45364,1.44268,1.45015,73538
2011.07.01,1.45015,1.45501,1.44359,1.45259,68835
2011.07.02,1.45242,1.45248,1.45215,1.45246,9
2011.07.04,1.45366,1.45769,1.44953,1.45399,60864
2011.07.05,1.45395,1.4553,1.44025,1.4428,76183
2011.07.06,1.44281,1.44657,1.42858,1.43183,76337
2011.07.07,1.43181,1.43733,1.42214,1.43625,73120
2011.07.08,1.43626,1.43679,1.42059,1.42632,80153
2011.07.11,1.42236,1.42266,1.39858,1.40299,89506
2011.07.12,1.40295,1.40607,1.38371,1.39739,108252
2011.07.13,1.3974,1.4192,1.39512,1.41613,98272
2011.07.14,1.41631,1.42808,1.41156,1.41423,98994
2011.07.15,1.41423,1.41979,1.40919,1.41566,79535
2011.07.16,1.41572,1.41577,1.41566,1.41566,6
2011.07.18,1.41208,1.41339,1.40138,1.41125,154218
2011.07.19,1.41124,1.4216,1.40687,1.41527,110206
2011.07.20,1.41526,1.42391,1.41331,1.42152,72693
2011.07.21,1.42151,1.44337,1.41388,1.44238,88685
2011.07.22,1.44237,1.44375,1.43241,1.43576,74932
2011.07.23,1.43577,1.4359,1.43569,1.4358,13
2011.07.25,1.43997,1.4406,1.43247,1.43765,73987
2011.07.26,1.43766,1.45244,1.43571,1.45099,78778
2011.07.27,1.45098,1.4535,1.4339,1.43658,77005
2011.07.28,1.43643,1.43999,1.42544,1.43286,87922
2011.07.29,1.43288,1.44128,1.42293,1.43945,84485
2011.08.01,1.43607,1.44526,1.41843,1.42497,84825
2011.08.02,1.42496,1.42822,1.4151,1.41986,86433
2011.08.03,1.4193,1.43436,1.41425,1.43219,89244
2011.08.04,1.43224,1.43671,1.40862,1.40892,105590
2011.08.05,1.40905,1.42972,1.40553,1.42762,110194
2011.08.06,1.42759,1.42805,1.42758,1.42804,12
2011.08.08,1.43705,1.44006,1.41303,1.41777,117526
2011.08.09,1.41775,1.43759,1.41521,1.43747,128734
2011.08.10,1.43749,1.44006,1.41622,1.41761,108244
2011.08.11,1.41763,1.42912,1.41039,1.42381,118185
2011.08.12,1.42384,1.42899,1.41495,1.42479,95344
2011.08.15,1.42639,1.44748,1.42635,1.44433,87642
2011.08.16,1.44433,1.44709,1.43538,1.44073,94700
2011.08.17,1.44074,1.45167,1.4325,1.44263,91902
2011.08.18,1.44262,1.44508,1.42711,1.43321,94508
2011.08.19,1.43319,1.44507,1.42585,1.4393,98867
2011.08.20,1.43935,1.43955,1.43935,1.4395,11
2011.08.22,1.43735,1.44339,1.4347,1.43572,84061
2011.08.23,1.43572,1.44987,1.43527,1.444,85844
2011.08.24,1.44401,1.44806,1.43798,1.44136,85047
2011.08.25,1.44137,1.44738,1.43283,1.43731,79350
2011.08.26,1.43732,1.45008,1.43291,1.44984,83915
2011.08.29,1.44916,1.45482,1.44657,1.45139,73232
2011.08.30,1.45136,1.45328,1.43841,1.44376,96699
2011.08.31,1.44379,1.44688,1.43584,1.43788,92974
2011.09.01,1.4379,1.43802,1.42262,1.42584,83907
2011.09.02,1.42585,1.4287,1.41839,1.42037,81329
2011.09.05,1.41571,1.41726,1.40606,1.40941,79243
2011.09.06,1.40939,1.42544,1.39733,1.40044,101920
2011.09.07,1.4004,1.41476,1.39934,1.40931,95384
2011.09.08,1.4093,1.40955,1.3872,1.38846,96726
2011.09.09,1.38847,1.3936,1.36272,1.36532,106519
2011.09.12,1.35783,1.3692,1.34989,1.36769,115620
2011.09.13,1.36768,1.37385,1.35582,1.36774,111545
2011.09.14,1.36776,1.37826,1.35909,1.37532,113477
2011.09.15,1.37535,1.39359,1.37031,1.38754,105703
2011.09.16,1.38755,1.38925,1.37536,1.37995,98061
2011.09.17,1.37991,1.37994,1.37941,1.37941,6
2011.09.19,1.36761,1.37196,1.35868,1.36858,99828
2011.09.20,1.36853,1.37432,1.35927,1.37004,111323
2011.09.21,1.36991,1.37953,1.35629,1.35703,111426
2011.09.22,1.35704,1.36001,1.33856,1.34628,125541
2011.09.23,1.34633,1.35663,1.34188,1.34974,121210
2011.09.24,1.34973,1.34974,1.34973,1.34974,2
2011.09.26,1.35078,1.35492,1.33624,1.35328,122151
2011.09.27,1.35329,1.36668,1.34793,1.35852,112515
2011.09.28,1.35852,1.36892,1.35326,1.35428,109492
2011.09.29,1.35426,1.36774,1.35194,1.35963,114718
2011.09.30,1.35964,1.36001,1.33837,1.33846,106199
2011.10.03,1.33447,1.33808,1.31667,1.31745,110306
2011.10.04,1.31671,1.33681,1.31458,1.33499,121652
2011.10.05,1.33482,1.33826,1.32599,1.33477,114748
2011.10.06,1.33478,1.345,1.32417,1.34376,107805
2011.10.07,1.34372,1.35241,1.33607,1.33745,121302
2011.10.08,1.33743,1.33755,1.33743,1.33755,2
2011.10.10,1.33863,1.36975,1.33774,1.36407,92624
2011.10.11,1.36409,1.36828,1.35654,1.36389,99957
2011.10.12,1.3639,1.38325,1.35824,1.37909,102573
2011.10.13,1.3791,1.38251,1.36852,1.37774,104081
2011.10.14,1.37773,1.38936,1.37231,1.38782,98770
2011.10.15,1.3878,1.3878,1.3878,1.3878,1
2011.10.17,1.38782,1.39137,1.3725,1.3737,95400
2011.10.18,1.37369,1.38163,1.36526,1.37511,105547
2011.10.19,1.37509,1.38681,1.37247,1.37594,105907
2011.10.20,1.37593,1.38412,1.36565,1.37793,109919
2011.10.21,1.37792,1.39004,1.37043,1.3894,102560
2011.10.22,1.38941,1.38941,1.38907,1.38917,20
2011.10.24,1.38686,1.39557,1.38222,1.39283,100400
2011.10.25,1.39282,1.39588,1.38492,1.39063,104125
2011.10.26,1.39064,1.3974,1.37997,1.39038,101756
2011.10.27,1.39037,1.4246,1.38641,1.4184,115247
2011.10.28,1.41841,1.42001,1.41331,1.41571,99330
2011.10.29,1.41575,1.41608,1.41442,1.41453,1729
2011.10.31,1.41501,1.41695,1.38287,1.38357,102271
2011.11.01,1.38348,1.38702,1.36085,1.36948,114690
2011.11.02,1.36948,1.38265,1.36362,1.37348,111921
2011.11.03,1.37349,1.38541,1.36563,1.38131,111640
2011.11.04,1.38129,1.38655,1.37111,1.37698,100832
2011.11.05,1.37701,1.37915,1.37674,1.37898,2421
2011.11.07,1.3816,1.38166,1.36814,1.37802,94056
2011.11.08,1.37801,1.38464,1.37242,1.38362,95673
2011.11.09,1.3836,1.3858,1.35231,1.35531,107370
2011.11.10,1.35529,1.36518,1.34837,1.3602,107996
2011.11.11,1.36018,1.37944,1.35778,1.37672,89574
2011.11.14,1.37759,1.37919,1.35914,1.36254,94332
2011.11.15,1.36252,1.36402,1.34961,1.35298,101562
2011.11.16,1.35299,1.3556,1.34286,1.34745,106401
2011.11.17,1.34746,1.35392,1.34213,1.34644,113485
2011.11.18,1.34645,1.36136,1.3447,1.35158,103296
2011.11.19,1.3516,1.35239,1.35087,1.35222,2340
2011.11.21,1.35214,1.35398,1.343,1.35015,96602
2011.11.22,1.3501,1.35678,1.34687,1.3512,96195
2011.11.23,1.35119,1.35304,1.33201,1.33362,98317
2011.11.24,1.33362,1.34109,1.3316,1.33481,80320
2011.11.25,1.3348,1.33507,1.32119,1.32321,87080
2011.11.26,1.32319,1.32424,1.32302,1.32375,1345
2011.11.28,1.33095,1.33981,1.32725,1.33095,91452
2011.11.29,1.33096,1.34412,1.3285,1.33276,93620
2011.11.30,1.33275,1.35302,1.32587,1.34345,93618
2011.12.01,1.34347,1.352,1.34177,1.34597,90000
2011.12.02,1.34598,1.35449,1.33625,1.34036,74733
2011.12.03,1.34033,1.34064,1.33894,1.33898,1511
2011.12.05,1.34094,1.34851,1.33748,1.33942,77169
2011.12.06,1.3394,1.34271,1.33333,1.34003,88147
2011.12.07,1.34003,1.3453,1.33508,1.34016,83023
2011.12.08,1.34011,1.34569,1.32882,1.33385,84065
2011.12.09,1.33382,1.34327,1.3281,1.33696,85090
2011.12.10,1.33695,1.33868,1.33678,1.33842,1398
2011.12.12,1.33636,1.33759,1.31623,1.31883,77425
2011.12.13,1.31882,1.32356,1.30086,1.30282,86633
2011.12.14,1.30283,1.30635,1.29462,1.29813,92631
2011.12.15,1.29811,1.30489,1.29566,1.30116,82981
2011.12.16,1.30116,1.30834,1.2995,1.30365,76879
2011.12.17,1.30364,1.30429,1.30263,1.30419,2081
2011.12.19,1.30328,1.3043,1.29828,1.29942,63502
2011.12.20,1.2994,1.31314,1.29922,1.30772,65226
2011.12.21,1.30773,1.31956,1.30254,1.30467,82303
2011.12.22,1.30467,1.31183,1.30171,1.30498,74241
2011.12.23,1.30498,1.30946,1.30259,1.30414,62395
2011.12.24,1.30414,1.30519,1.30405,1.30451,1767
2011.12.26,1.30487,1.30813,1.30487,1.30604,19266
2011.12.27,1.306,1.30824,1.30422,1.30671,50615
2011.12.28,1.30671,1.30791,1.29116,1.29375,66424
2011.12.29,1.29374,1.29641,1.28577,1.29626,76030
2011.12.30,1.29626,1.29981,1.29039,1.2941,71932
2011.12.31,1.29411,1.29523,1.29368,1.2946,1772
2012.01.02,1.29443,1.29681,1.29168,1.2926,38166
2012.01.03,1.29258,1.30762,1.29258,1.30525,80776
2012.01.04,1.30526,1.30719,1.28974,1.29445,80054
2012.01.05,1.29446,1.29461,1.27769,1.27946,91949
2012.01.06,1.27945,1.28121,1.26972,1.27217,81247
2012.01.07,1.27218,1.2722,1.27174,1.27188,1507
2012.01.09,1.26923,1.27848,1.26661,1.2773,78598
2012.01.10,1.27727,1.28174,1.27424,1.27716,76255
2012.01.11,1.27717,1.27893,1.26619,1.27066,84249
2012.01.12,1.27065,1.28442,1.26994,1.28259,83021
2012.01.13,1.2826,1.28778,1.26241,1.26831,91314
2012.01.14,1.26831,1.26841,1.2656,1.26754,3339
2012.01.16,1.26383,1.26873,1.26254,1.26641,68603
2012.01.17,1.26642,1.2808,1.26488,1.27315,87965
2012.01.18,1.27314,1.28629,1.27297,1.28595,90057
2012.01.19,1.28595,1.29656,1.2839,1.29656,86835
2012.01.20,1.29657,1.29854,1.28873,1.29333,79216
2012.01.21,1.29332,1.29366,1.29298,1.29298,2035
2012.01.23,1.28808,1.30521,1.28807,1.30337,75969
2012.01.24,1.30336,1.30618,1.29534,1.30256,77708
2012.01.25,1.30258,1.31199,1.29307,1.31129,81371
2012.01.26,1.31129,1.31832,1.30896,1.31024,77909
2012.01.27,1.31023,1.32194,1.3077,1.32175,83840
2012.01.28,1.32176,1.3233,1.32161,1.32189,2335
2012.01.30,1.32148,1.32206,1.30767,1.31287,76932
2012.01.31,1.31289,1.32126,1.30427,1.30798,86250
2012.02.01,1.30796,1.32168,1.30257,1.31512,87390
2012.02.02,1.31513,1.31959,1.30854,1.31445,83979
2012.02.03,1.31444,1.31989,1.30657,1.31454,82549
2012.02.04,1.31456,1.31639,1.31387,1.31561,1756
2012.02.06,1.31211,1.31409,1.30278,1.31301,79838
2012.02.07,1.31301,1.32692,1.30891,1.32523,88261
2012.02.08,1.32521,1.32878,1.32207,1.32564,83408
2012.02.09,1.32565,1.33199,1.32148,1.32842,88953
2012.02.10,1.32843,1.32901,1.31551,1.31729,84428
2012.02.11,1.31729,1.32034,1.31688,1.31957,2090
2012.02.13,1.3238,1.32833,1.31881,1.31904,77092
2012.02.14,1.31903,1.32154,1.308,1.31198,87411
2012.02.15,1.31197,1.31902,1.30442,1.3065,91568
2012.02.16,1.3065,1.31572,1.29745,1.3138,93213
2012.02.17,1.31379,1.31964,1.31148,1.31545,75924
2012.02.18,1.31544,1.31556,1.31395,1.31418,2358
2012.02.20,1.32026,1.32762,1.31821,1.32359,64677
2012.02.21,1.32361,1.32922,1.31865,1.32397,89095
2012.02.22,1.32398,1.32652,1.3211,1.32432,82428
2012.02.23,1.32431,1.3372,1.32309,1.3371,76091
2012.02.24,1.33711,1.34856,1.33569,1.34641,74439
2012.02.25,1.34641,1.34652,1.34463,1.34478,2031
2012.02.27,1.34595,1.34707,1.33662,1.33965,77925
2012.02.28,1.33962,1.34697,1.3389,1.34622,84005
2012.02.29,1.34622,1.34851,1.33145,1.33233,86272
2012.03.01,1.33234,1.33559,1.32825,1.33055,82916
2012.03.02,1.33054,1.3332,1.31876,1.32022,78295
2012.03.03,1.32024,1.32049,1.31944,1.31979,2335
2012.03.05,1.31953,1.32394,1.316,1.32206,73651
2012.03.06,1.32206,1.32252,1.3103,1.31149,82461
2012.03.07,1.31148,1.31636,1.30961,1.31459,76942
2012.03.08,1.31458,1.32904,1.31349,1.3267,76704
2012.03.09,1.3267,1.32803,1.30966,1.31142,77275
2012.03.10,1.31143,1.31252,1.31104,1.31221,1734
2012.03.12,1.3116,1.31581,1.30786,1.31548,68224
2012.03.13,1.31546,1.31905,1.30516,1.30821,74866
2012.03.14,1.3082,1.30901,1.30106,1.30319,71757
2012.03.15,1.30318,1.31184,1.30032,1.30796,75358
2012.03.16,1.30794,1.31862,1.30484,1.31737,68882
2012.03.17,1.31736,1.31736,1.31733,1.31735,7
2012.03.19,1.31797,1.32642,1.31415,1.32377,59750
2012.03.20,1.32376,1.32512,1.3172,1.3224,66921
2012.03.21,1.32241,1.3284,1.3178,1.32152,69017
2012.03.22,1.32153,1.3254,1.31343,1.32001,74481
2012.03.23,1.32002,1.32916,1.31906,1.3269,71175
2012.03.24,1.3269,1.3269,1.3269,1.3269,1
2012.03.26,1.3268,1.33667,1.31919,1.33578,68321
2012.03.27,1.33579,1.33848,1.3317,1.33201,65849
2012.03.28,1.332,1.3372,1.3277,1.33187,72357
2012.03.29,1.33188,1.33449,1.32518,1.32937,70453
2012.03.30,1.32937,1.33755,1.32931,1.33368,68951
2012.03.31,1.33366,1.33464,1.33353,1.33408,2221
2012.04.02,1.33562,1.33801,1.32781,1.33193,66094
2012.04.03,1.33194,1.3367,1.32128,1.32327,74988
2012.04.04,1.32328,1.32383,1.31069,1.31415,79856
2012.04.05,1.31416,1.31636,1.30346,1.3065,70682
2012.04.06,1.3065,1.31115,1.30506,1.30918,41789
2012.04.07,1.30891,1.30911,1.30891,1.30911,7
2012.04.09,1.30961,1.3133,1.3033,1.3105,47209
2012.04.10,1.31049,1.31436,1.30538,1.30807,79557
2012.04.11,1.30808,1.31564,1.30659,1.31084,75489
2012.04.12,1.31087,1.32122,1.31018,1.31865,77001
2012.04.13,1.31865,1.32001,1.30691,1.30759,74011
2012.04.14,1.30763,1.30764,1.30762,1.30764,5
2012.04.16,1.3069,1.31466,1.29945,1.31406,80528
2012.04.17,1.31405,1.31717,1.30899,1.3126,74109
2012.04.18,1.31261,1.31402,1.30577,1.31219,75649
2012.04.19,1.3122,1.31648,1.30697,1.31365,79237
2012.04.20,1.31366,1.32262,1.31284,1.32168,71300
2012.04.21,1.3217,1.3217,1.3217,1.3217,1
2012.04.23,1.3192,1.32098,1.31042,1.31556,67477
2012.04.24,1.31555,1.32174,1.31445,1.3196,68715
2012.04.25,1.31962,1.32356,1.3173,1.32163,72107
2012.04.26,1.32162,1.32623,1.31983,1.32224,68163
2012.04.27,1.32222,1.32695,1.31572,1.32529,77105
2012.04.28,1.32533,1.32535,1.32499,1.32514,16
2012.04.30,1.32408,1.3266,1.32078,1.3238,61994
2012.05.01,1.32381,1.32828,1.32039,1.32363,50268
2012.05.02,1.32362,1.32408,1.3123,1.31577,68246
2012.05.03,1.31577,1.31795,1.30963,1.31516,62737
2012.05.04,1.31515,1.31775,1.30799,1.30833,63176
2012.05.05,1.30835,1.30836,1.30822,1.30832,26
2012.05.07,1.30245,1.3064,1.29546,1.30498,74633
2012.05.08,1.30499,1.30645,1.29821,1.30043,78312
2012.05.09,1.30044,1.30068,1.2911,1.29284,85447
2012.05.10,1.29283,1.29783,1.29237,1.29346,76599
2012.05.11,1.29347,1.29569,1.29044,1.29164,76693
2012.05.12,1.29166,1.29166,1.29162,1.29162,5
2012.05.14,1.28872,1.29038,1.28209,1.28214,70669
2012.05.15,1.28222,1.28689,1.27215,1.27288,74040
2012.05.16,1.27291,1.27579,1.26807,1.27151,81764
2012.05.17,1.27152,1.27488,1.26666,1.26978,77830
2012.05.18,1.26978,1.27933,1.26417,1.27828,85998
2012.05.19,1.27826,1.2783,1.27778,1.27783,38
2012.05.21,1.27767,1.2823,1.27248,1.28176,80773
2012.05.22,1.28175,1.28192,1.26575,1.26826,80844
2012.05.23,1.26828,1.26877,1.25449,1.25807,95789
2012.05.24,1.25807,1.26188,1.25156,1.25329,92636
2012.05.25,1.25328,1.26015,1.24964,1.25154,81677
2012.05.26,1.25155,1.25167,1.2515,1.25153,13
2012.05.28,1.25707,1.26235,1.25244,1.25406,64565
2012.05.29,1.25405,1.2574,1.24609,1.25011,85746
2012.05.30,1.25013,1.25043,1.23608,1.23658,92120
2012.05.31,1.23659,1.24278,1.23362,1.23634,90099
2012.06.01,1.23636,1.24537,1.22882,1.24328,97216
2012.06.02,1.24327,1.24333,1.24325,1.24325,12
2012.06.04,1.24371,1.25087,1.23854,1.24985,80353
2012.06.05,1.24985,1.25411,1.24099,1.24515,83220
2012.06.06,1.24514,1.25848,1.24404,1.25807,91005
2012.06.07,1.25806,1.26243,1.25397,1.25596,90700
2012.06.08,1.256,1.25742,1.24352,1.25164,91535
2012.06.09,1.25163,1.25164,1.2516,1.2516,7
2012.06.11,1.26478,1.26677,1.24802,1.24809,87596
2012.06.12,1.2481,1.2528,1.24423,1.25033,90203
2012.06.13,1.25033,1.26094,1.24733,1.25555,89567
2012.06.14,1.25554,1.26354,1.25419,1.26314,87704
2012.06.15,1.26315,1.26643,1.25919,1.26385,82607
2012.06.16,1.26368,1.26382,1.2635,1.26361,17
2012.06.18,1.27371,1.27468,1.25569,1.25741,91812
2012.06.19,1.25741,1.27297,1.25682,1.26855,88528
2012.06.20,1.26857,1.27418,1.26381,1.27069,88916
2012.06.21,1.27066,1.2707,1.25317,1.25395,91696
2012.06.22,1.25392,1.25827,1.25191,1.25679,78149
2012.06.23,1.25679,1.25679,1.25677,1.25677,3
2012.06.25,1.25544,1.25575,1.2471,1.25035,71241
2012.06.26,1.25035,1.25298,1.24419,1.2493,82414
2012.06.27,1.24932,1.25074,1.24454,1.24676,78218
2012.06.28,1.24677,1.25236,1.24071,1.24431,87466
2012.06.29,1.24431,1.26918,1.24331,1.26611,101057
2012.06.30,1.26613,1.26655,1.26613,1.26655,23
2012.07.02,1.26696,1.26703,1.2568,1.2574,73844
2012.07.03,1.2574,1.26257,1.25588,1.2607,72539
2012.07.04,1.26071,1.26074,1.2508,1.25247,66247
2012.07.05,1.25249,1.25375,1.23637,1.23905,83357
2012.07.06,1.23906,1.24008,1.22598,1.2288,80633
2012.07.07,1.22869,1.22875,1.22866,1.22875,6
2012.07.09,1.22659,1.2323,1.22557,1.23119,72357
2012.07.10,1.23118,1.23331,1.22351,1.22491,76853
2012.07.11,1.22492,1.22957,1.22124,1.2238,76147
2012.07.12,1.22379,1.22475,1.2167,1.22026,79265
2012.07.13,1.22028,1.22554,1.21622,1.22486,74571
2012.07.14,1.22486,1.22486,1.22484,1.22485,5
2012.07.16,1.22498,1.22889,1.21753,1.22717,65360
2012.07.17,1.22719,1.23156,1.2189,1.2294,77744
2012.07.18,1.22942,1.23052,1.22166,1.22828,77161
2012.07.19,1.22829,1.23214,1.2229,1.22797,81701
2012.07.20,1.22796,1.22823,1.2144,1.21555,77969
2012.07.21,1.21554,1.21555,1.21551,1.21551,4
2012.07.23,1.21217,1.21438,1.20669,1.21159,84188
2012.07.24,1.21159,1.21368,1.20418,1.20595,85997
2012.07.25,1.20596,1.21681,1.20529,1.21566,87565
2012.07.26,1.21565,1.23276,1.21172,1.22812,86511
2012.07.27,1.22811,1.23889,1.22417,1.23174,89708
2012.07.28,1.23186,1.23213,1.23173,1.23211,27
2012.07.30,1.23012,1.23099,1.22251,1.22596,70328
2012.07.31,1.22597,1.23289,1.22487,1.23019,79419
2012.08.01,1.23021,1.23357,1.22175,1.2225,75698
2012.08.02,1.22249,1.24011,1.21337,1.21795,88947
2012.08.03,1.21793,1.23918,1.21662,1.23847,82680
2012.08.04,1.23848,1.23848,1.23848,1.23848,1
2012.08.06,1.23945,1.24422,1.23413,1.23999,75049
2012.08.07,1.24,1.24414,1.23756,1.23982,74958
2012.08.08,1.23983,1.24016,1.23264,1.23649,75117
2012.08.09,1.23649,1.2386,1.22667,1.23052,76758
2012.08.10,1.23051,1.23156,1.22409,1.22908,72402
2012.08.11,1.22907,1.22911,1.22882,1.22884,28
2012.08.13,1.22864,1.23729,1.22604,1.23316,68099
2012.08.14,1.23317,1.23849,1.23166,1.23204,70317
2012.08.15,1.23207,1.23429,1.22636,1.22886,62432
2012.08.16,1.22886,1.23718,1.22561,1.23569,68336
2012.08.17,1.23568,1.23814,1.22886,1.23354,67030
2012.08.18,1.23353,1.23353,1.23321,1.23327,20
2012.08.20,1.2338,1.23683,1.22948,1.23441,62861
2012.08.21,1.23445,1.24868,1.23418,1.24719,70315
2012.08.22,1.24718,1.25367,1.2431,1.25285,74289
2012.08.23,1.25284,1.25885,1.2523,1.25621,74389
2012.08.24,1.25624,1.25675,1.24822,1.25117,63289
2012.08.25,1.25116,1.25117,1.25109,1.25109,11
2012.08.27,1.25118,1.25349,1.24894,1.24981,43317
2012.08.28,1.24981,1.25753,1.24647,1.25642,55758
2012.08.29,1.25641,1.25723,1.25184,1.25293,51742
2012.08.30,1.25293,1.25632,1.24875,1.25059,52939
2012.08.31,1.25058,1.2636,1.24929,1.2574,67592
2012.09.01,1.25737,1.25783,1.25735,1.25783,20
2012.09.03,1.25803,1.26098,1.25598,1.2592,47932
2012.09.04,1.25921,1.26267,1.2555,1.2565,61464
2012.09.05,1.25649,1.26234,1.25012,1.25998,69672
2012.09.06,1.25997,1.26501,1.25619,1.26301,69627
2012.09.07,1.26302,1.28165,1.26262,1.28154,69395
2012.09.10,1.28064,1.2808,1.27553,1.27582,57256
2012.09.11,1.27582,1.28705,1.27543,1.28542,66730
2012.09.12,1.28543,1.29358,1.28148,1.28986,73106
2012.09.13,1.28986,1.30008,1.28564,1.29872,73109
2012.09.14,1.29874,1.31676,1.29795,1.31291,79945
2012.09.15,1.31292,1.31293,1.3127,1.31286,20
2012.09.17,1.31239,1.31706,1.30831,1.31153,67225
2012.09.18,1.31152,1.31196,1.30288,1.30462,71245
2012.09.19,1.30463,1.30844,1.29929,1.30477,72251
2012.09.20,1.30478,1.30584,1.29201,1.29678,77330
2012.09.21,1.29676,1.30471,1.29553,1.29782,73846
2012.09.22,1.29785,1.29798,1.29785,1.29788,8
2012.09.24,1.29789,1.29798,1.28905,1.29301,60746
2012.09.25,1.29299,1.297,1.28863,1.28982,68928
2012.09.26,1.28981,1.29122,1.28349,1.28714,67362
2012.09.27,1.28717,1.29272,1.28293,1.29119,69525
2012.09.28,1.2912,1.29591,1.28382,1.28586,70795
2012.09.29,1.28587,1.28595,1.28585,1.28595,3
2012.10.01,1.28488,1.29382,1.28031,1.28875,63868
2012.10.02,1.28877,1.29669,1.28797,1.29186,58801
2012.10.03,1.29187,1.29362,1.28769,1.29049,60459
2012.10.04,1.29049,1.3031,1.29011,1.30172,65335
2012.10.05,1.30171,1.30708,1.29934,1.30391,59705
2012.10.08,1.30231,1.30246,1.29373,1.2967,53387
2012.10.09,1.29672,1.29902,1.28585,1.28841,60184
2012.10.10,1.28841,1.29124,1.28352,1.28746,58400
2012.10.11,1.28739,1.29504,1.28253,1.29264,58303
2012.10.12,1.29267,1.2991,1.29219,1.29503,55003
2012.10.15,1.29545,1.29784,1.28908,1.29482,53723
2012.10.16,1.29481,1.30602,1.29424,1.30531,56750
2012.10.17,1.30533,1.31384,1.30526,1.31181,61869
2012.10.18,1.31182,1.3128,1.30553,1.30662,60821
2012.10.19,1.3066,1.30764,1.30128,1.3023,56482
2012.10.22,1.30231,1.30824,1.30154,1.30566,52810
2012.10.23,1.30565,1.30748,1.29515,1.29788,57495
2012.10.24,1.29789,1.29962,1.29201,1.296,57466
2012.10.25,1.29601,1.30224,1.29408,1.2944,54975
2012.10.26,1.29443,1.29556,1.28819,1.29343,53355
2012.10.27,1.29344,1.2944,1.29321,1.29385,966
2012.10.29,1.29244,1.29356,1.28846,1.29031,32571
2012.10.30,1.29031,1.29828,1.28853,1.29591,35919
2012.10.31,1.2959,1.30199,1.29458,1.29591,50199
2012.11.01,1.2959,1.2982,1.29243,1.29421,50603
2012.11.02,1.29421,1.29502,1.28207,1.28301,56936
2012.11.03,1.28303,1.28333,1.28303,1.28333,4
2012.11.05,1.28198,1.28418,1.27669,1.27888,52957
2012.11.06,1.27889,1.2826,1.27632,1.28159,59304
2012.11.07,1.28158,1.28757,1.27358,1.27658,74406
2012.11.08,1.27659,1.27801,1.27171,1.27401,64164
2012.11.09,1.27404,1.27895,1.26895,1.27093,64564
2012.11.10,1.27095,1.27147,1.27081,1.27106,1156
2012.11.12,1.27154,1.27385,1.2697,1.27105,46562
2012.11.13,1.27106,1.27261,1.26612,1.27024,61142
2012.11.14,1.27023,1.27758,1.26998,1.2733,63902
2012.11.15,1.27331,1.2801,1.27169,1.27697,59682
2012.11.16,1.27698,1.27837,1.26905,1.27364,58785
2012.11.17,1.27362,1.2743,1.27356,1.27418,1457
2012.11.19,1.27411,1.28188,1.27396,1.28093,52010
2012.11.20,1.28094,1.28276,1.27646,1.28187,60941
2012.11.21,1.28186,1.28324,1.27359,1.28229,61178
2012.11.22,1.2823,1.28983,1.28226,1.28817,52145
2012.11.23,1.28819,1.29896,1.28677,1.2976,52435
2012.11.24,1.29759,1.2977,1.29685,1.29729,1243
2012.11.26,1.29731,1.29836,1.29435,1.29684,50249
2012.11.27,1.29683,1.30077,1.2915,1.29287,62518
2012.11.28,1.29287,1.29448,1.28796,1.29424,58789
2012.11.29,1.29423,1.30125,1.29362,1.2976,55047
2012.11.30,1.29759,1.30267,1.29679,1.30037,58053
